학년,학기,이수구분,학수번호,학부(과),교과목명,학점,시간,교과목해설
1학년,1학기,1전선,HBIH4581,연극전공,배우훈련Ⅰ,3,3,"무대 위에서의 배우는 무엇을(what), 왜(why), 어떻게(how) 움직여야 하는가에 대한 인식과 이해가 절실히 필요하다. 따라서 다양한 몸짓의 특징적 동작을 습득하고, 움직임의 리듬감과 창조성, 그리고 근육을 이용하여 몸짓을 극대화 시키는 훈련을 지도한다. 뿐만 아니라 몸짓과 행위를 구분하여 신체를 효과적으로 정확히 움직이는 방법을 인식할 수 있게 하며, 다양한 동작어휘의 접근을 통해 동작응용력을 집중 지도한다."
1학년,2학기,1전선,HBIH4523,연극전공,기초연극워크숍Ⅱ,3,3,"연속된 과정에서는 연극언어와 매체의 시·공간적 특성을 파악하고 적용하는 능력을 키우는데 초점을 맞추어 진행되는 가운데, 창의적인 공연예술의 창작과정 및 공연발표를 통하여 표현과 감상의 개념을 확립한다."
1학년,2학기,1전선,HBIH4530,연극전공,서양연극사Ⅱ,3,3,"18세기에서 현대에 이르는 서양 연극의 흐름을 각 시대별, 사조별 그리고 대표적 작가의 작품의 실례를 통하여 입체적으로 파악한다."
1학년,2학기,1전선,HBIH4583,연극전공,화술Ⅱ,3,3,"음성 훈련을 통해 불필요한 긴장 상태를 없애고, 장면 분석을 기본으로 대사를 이해하고 인물의 목표 정하여 연습을 통해 올바른 말로 표현 한다"
1학년,2학기,1전선,HBIH4584,연극전공,배우훈련Ⅱ,3,3,"현대무용을 기반으로 한 테크닉과 단련된 신체를 가지고 리듬감과 창조성, 그리고 근육을 이용하여 몸짓을 극대화 시키는 훈련을 지도한다. 뿐만 아니라 몸짓과 행위를 구분하여 신체를 효과적으로 정확히 움직이는 방법을 인식할 수 있게 하며, 다양한 동작어휘의 접근을 통해 동작응용력을 집중 지도한다."
2학년,1학기,1전선,HBIH2161,연극전공,연기Ⅰ,3,3,"자신의 육체를 통하여 작가의 의도와 작품 주제를 관객에게 진솔하게 전달하는 방법의 교육으로, 무대 몸 동작, 호흡, 발성의 지속적인 훈련을 통하여 감각적인 화술과 연기의 개발을 목적으로 한다. 특히 복식호흡과 단전호흡의 발성을 중심으로 하여 배우로써의 근성을 주지시킨다."
2학년,1학기,1전선,HBIH4497,연극전공,연출Ⅰ,3,3,본격적인 연출가 트레이닝의 첫 과정으로 스토리텔링의 기본과 텍스트의 연구를 중심으로 교육하고 극적 구성능력을 키운다.
2학년,1학기,1전선,HBIH4526,연극전공,한국연극사,3,3,"한국연극사는 고전연극사와 현대연극사로 대별되는데 이강의는 고대 연희의 시발점에서부터 신극의 유입 시기까지 흐름을 시대별, 형태별로 파악하여 우리 고유의 연극미학을 바로보는 시각을 정립한다."
2학년,1학기,1전선,HBIH4582,연극전공,장면창작실습(PBL),3,3,"장면창작실습은 2학년 과목으로 팀을 구성하여 장막희곡의 한 장면, 혹은 단막극을 선택하여 작가 및 작품분석, 장면분석, 인물분석, 대사분석 등을 경험하고 구체적인 방법론을 모색하는 과목이다. 연극의 시작부터 완성까지 전 과정을 워크북으로 작성 제출한다."
2학년,1학기,1전선,HBIH4592,연극전공,현대및동시대연극,3,3,고대로부터 근대를 지나 현대 및 동시대에 이르는 연극은 시대에 따라 다양한 모습으로 변모하여 왔다. 본 교과목은 20세기 후반 급진적으로 진화하는 연극의 양상을 실제적 작업의 사례를 통하여 조망해 보며 동시대 우리나라와 세계의 연극 현상 중 두드러진  사례들을 체험해 보고자 한다. 이러한 과정을 통하여 미래 사회와 소통할 수 있는 진취적인 연극의 미학의 토대를 마련하도록 한다.
2학년,2학기,1전선,HBIH2072,연극전공,희곡분석,3,3,"연극을 구성하는 가장 중요한 요소 중 하나의 희곡에 대한 본질적이고도 구조적인 이해를 도모하며 사조 별, 장르 별 대표 희곡들을 분석해 본다."
2학년,2학기,1전선,HBIH2202,연극전공,연기Ⅱ,3,3,연기1과 연계하여 훈련되어진 신체와 화술등을 활용하여 텍스트 상의 인물을 무대 위로 체현하는 과정이다. 즉흥연기와 관찰등의 훈련을 통해 인물의 형상과 행동을 구체화시키고 장면연기를 통해 무대 위에서 직관적이고 유기적인 행동이 가능하도록 훈련한다.
2학년,2학기,1전선,HBIH4501,연극전공,연출Ⅱ,3,3,연속된 과정에서는 텍스트를 스테이지를 전환시키는 무대형사와 능력을 집중적으로 훈련하며 다양한 연출 테크닉을 연마한다.
2학년,2학기,1전선,HBIH4524,연극전공,단막극제작실습(PBL),3,3,단막연극공연의 실제 제작과정을 경험함으로써 리허설에서 공연까지의 과정을 훈련하고 제작전반에 걸친 다양한 이슈들에 대해 연구한다.
2학년,2학기,1전선,HBIH4594,연극전공,연기이론과실제,3,3,"근대에 이르러 배우의 연기에 대한 연구는 러시아의 스타니슬라브스키에 힙입어 진일보하게 된다. 20세기 초 확립된 사실주의 연기론을 중심으로 미하엘 체홉, 메이어홀드, 그로토스키, 브레히트, 보알 등에 의하여 전개되는 다양한 연기론을 비교하여 조망하고자 한다. 이론적 입장에 따른 실제적 훈련에 대한 체험을 병행하여, 다양한 장르의 연극 무대에 적절한 연기 양식을 구현하는 데에 대한 준비가 되도록 한다."
3학년,1학기,1전심,HBIH4544,연극전공,공연제작실습Ⅰ(PBL),3,3,"공연제작실습1은 문화예술교육에 있어 학습자의 인지적, 정서적, 사회적 발달을 돕는 효과적인 교육 기회를 제공한다. 본 교과목에서는 자신의 전공 예술분야에 맞는 일정 유형의 시연을 위해 기획 및 제작하는 데 필요한 전체 프로세스를 이해할 뿐만 아니라 문화예술교육사로서의 준비과정의 하나로 이를 교육과 접목하여 실행할 수 있도록 기본 지식과 역량을 갖출 필요가 있다."
3학년,1학기,1전심,HBIH4554,연극전공,극작Ⅰ,3,3,"희곡의 기본적인 구성과 극작의 원리를 배우기 위한 교과목이다. 극작에 필요한 케릭터, 플롯, 대사 등의 기본 요소들을 습득 후 실제 장면을 구성해본다."
3학년,1학기,1전선,HBIH4577,연극전공,뮤지컬워크숍Ⅰ,3,3,뮤지컬 배우로서 활용할 수 있는 기초적인 연기 훈련 실기 과목으로 정극과 뮤지컬 연기의 차이와 뮤지컬에서의 신체 운용법  뮤지컬 장면의 무대화를 위한 기초 지식을 습득한다.
3학년,1학기,1전선,HBTT0123,연극전공,연극영화교과교육론,3,3,"본 교과는 연극영화교과교육을 위한 기초적인 이론과 실제를 학습하여 연극영화교과교육에 대한 전반적인 이해를 도모하는 데 목적이 있다. 이를 위해 연극영화교과에 대한 기본적인 개념에서부터 출발하여 연극영화교과교육을 사회학적으로 접근하고 연극영화교과교육의 의의 및 세계적 동향을 알아본다. 또한 연극영화교과교육과정, 효과적인 연극영화교과교육방법과 평가, 연극수업설계 모형 등을 탐색한다. 이를 통하여 연극영화교과교육에 대한 지식과 안목을 형성하고 연극영화교과교육 및 연극영화교과교육지도 이해의 폭을 넓히도록 한다."
3학년,2학기,1전심,HBIH4549,연극전공,공연제작실습Ⅱ(PBL),3,3,"공연제작실습2는 문화예술교육에 있어 학습자의 인지적, 정서적, 사회적 발달을 돕는 효과적인 교육 기회를 제공한다. 본 교과목에서는 자신의 전공 예술분야에 맞는 일정 유형의 시연을 위해 기획 및 제작하는 데 필요한 전체 프로세스를 이해할 뿐만 아니라 문화예술교육사로서의 준비과정의 하나로 이를 교육과 접목하여 실행할 수 있도록 기본 지식과 역량을 갖출 필요가 있다."
3학년,2학기,1전심,HBIH4561,연극전공,극작Ⅱ,3,3,"극작의 기본요소를 바탕으로 장면을 구성하고, 습작을 통해 하나의 작품을 완성한다."
3학년,2학기,1전선,HBIH4586,연극전공,뮤지컬워크숍2,3,3,뮤지컬워크숍1에서 습득한 뮤지컬에 대한 이해와 신체 훈련을 바탕으로 축제 및 쇼 케이스 등에 적합한 장면을 만들어간다.
3학년,2학기,1전선,HBTT0124,연극전공,연극영화교과교재및연구법,3,3,"본 교과는 창의적인 연극영화교과교재교육 방법을 적용할 수 있도록 창의성 개발을 위한 교수 방법, 동기 유발 방법, 활동 전략 등의 창의적 교수 기법을 문화예술교육사가 습득하고, 다양하고 창의적인 연극영화교과교재교육 방법을 스스로 개발하고 적용할 수 있도록 하는데 목적을 둔다. 이를 위하여 기본적인 창의성 이론과 창의적 교수 기법, 창의적인 활동 전략, 창의적 연극영화교과교재교육 사례 등을 살펴보고 창의적 연극교육을 위한 수업모형과 교수학습 방법을 새롭게 구성하고 적용해 보도록 한다."
4학년,1학기,1전심,HBIH4546,연극전공,공연제작실습Ⅲ(PBL),3,3,"기획, 제작 및 시연은 문화예술교육에 있어 학습자의 인지적, 정서적, 사회적 발달을 돕는 효과적인 교육 기회를 제공한다. 본 교과목에서는 자신의 전공 예술분야에 맞는 일정 유형의 시연을 위해 기획 및 제작하는 데 필요한 전체 프로세스를 이해할 뿐만 아니라 문화예술교육사로서의 준비과정의 하나로 이를 교육과 접목하여 실행할 수 있도록 기본 지식과 역량을 갖출 필요가 있다."
4학년,1학기,1전선,HBIH4595,연극전공,연극교육프로그램개발,2,2,"본 교과는 인간의 심리적 갈등, 대인관계 문제, 적응곤란 등 상담을 필요로 하는 심리적 문제를 예술교육을 통해 상담하고 치유할 수 있도록 하는데 목적을 두고 있다. 이를 위하여 인간 심리의 이해, 대인관계 기술 및 상담기법 습득, 예술교육상담 및 치유기법 이해, 문화예술교육 현장의 이해 등을 통해 예술교육 상담역량을 기르며 연극교육프로그램 개발도 같이 병행하여 예술교육을 위해 필요한 기초 소양을 기른다."
4학년,2학기,1전심,HBIH4576,연극전공,오디션테크닉,3,3,"연극의 세부 전공 영역에 따라 체계적인 현장 진출을 준비하도록 하는 교과목이다. 세부전공 별 오디션 및 면접에 대비하는 단계별 과제를 수행하고, 세부 전공별 포토폴리오 준비와 오디션에 필요한 테크닉을 익히고 오디션 현장에서의 적응력을 익힌다."
4학년,2학기,1전심,HBIH4587,연극전공,현장연계프로젝트(캡스톤디자인),3,3,전공 고 학년생들이 전공 관련 현장에서의 경험을 축적하여 졸업 후 현장 진출에 있어 경력 면에서나 경험 면에서 유익하도록 교과목을 운영함.
전체학년,1학기,1전선,HBQA0001,예술학부,공연예술제작,3,3,"공연예술을 직접 제작해봄으로써 공연 기획, 텍스트의 선택과 분석, 인물창조, 장면구성, 무대미술 표현, 리허설 등 공연예술 제작과정 전반의 경험을 쌓도록 한다"
전체학년,2학기,1전선,HBQA0002,예술학부,영상예술제작,3,3,"영상예술을 직접 기획하고 제작해봄으로써 영상기획, 영상예술의 선택과 분석, 영상 편집을 경험할 수 있음. 이 수업은 이미지 촬영의 이해,  영상예술의 표현 등 영상예술에 대한 이해를 중심으로 진행 됨."
1학년,1학기,1전선,HBIP0019,무대미술전공,무대미술기초,3,3,"무대미술에 대한 일반적인 개념을 이해하고 간단한 작업과정을 실습해 봄으로서 무대세트디자인, 무대의상디자인, 무대조명디자인에 대한 이해도를 향상시키는 과정이다."
1학년,1학기,1전선,HBIP0020,무대미술전공,디지털렌더링,3,3,포토샵과 일러스트 프로그램에 대한 교육을 중심으로 무대미술에 필요한 디지털 드로잉 능력을 함양한다.
1학년,1학기,1전선,HBIP0022,무대미술전공,텍스트분석과창의표현(PBL),3,3,"약 5-6개의 시대별, 사조별 연극작품을 선정하여 진행되며, 대본분석과 해석을 통한 무대 미술적 아이디어의 창출과 표현을 위주로 진행된다."
1학년,1학기,1전선,HBIP0023,무대미술전공,드로잉앤페인팅,3,3,"무대미술의 기초 실습 교과목으로 학생 스스로가 자유롭게 공간과 인체를 묘사 또는 재현할 수 있는 능력을 향상시키는데 목적을 두고 있다. 드로잉, 스케치, 크로키 및 수채화 기법을 통해 단순한 모사가 아닌 상상의 이미지를 평면으로 재현할 수 있는 능력을 개발하고자 한다."
1학년,1학기,1전선,HBIP0085,무대미술전공,극장과무대미술사,3,3,"고대부터 현대에 이르는 공연과 극장의 변천과정, 무대미술의 중요작가 및 작품연구 등을 통하여 무대미술의 역사적 배경과 특성을 학습한다."
1학년,2학기,1전선,HBIP0024,무대미술전공,드래프팅과모델링,3,3,무대디자인을 통해 작성되어야 할 각종 무대도면의 제작실습이 진행되며 공간을 도면으로 해석하는 학습이다.
